id,class,name,rarity,collection,price_usd,owner,transaction_type,date,profit_usd
Skin_USP-S_1713,http://example.org/cs2#Skin,USP-S #1713,Covert,http://example.org/cs2#Collection_Vertigo,41.0,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Sale,2023-11-07,10.95
Skin_MP9_1714,http://example.org/cs2#Skin,MP9 #1714,Industrial,http://example.org/cs2#Collection_Ancient,154.45,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2024-08-23,-12.13
Skin_Glock-18_1715,http://example.org/cs2#Skin,Glock-18 #1715,Classified,http://example.org/cs2#Collection_Nuke,913.7,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-08-09,-12.61
Skin_AK-47_1716,http://example.org/cs2#Skin,AK-47 #1716,Consumer,http://example.org/cs2#Collection_Overpass,732.35,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2023-04-28,34.21
Skin_AWP_1717,http://example.org/cs2#Skin,AWP #1717,Consumer,http://example.org/cs2#Collection_Dust2,970.4,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2024-04-28,-19.38
Skin_M4A4_1718,http://example.org/cs2#Skin,M4A4 #1718,MilSpec,http://example.org/cs2#Collection_Ancient,253.58,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Purchase,2024-04-05,140.73
Skin_AK-47_1719,http://example.org/cs2#Skin,AK-47 #1719,Industrial,http://example.org/cs2#Collection_Anubis,618.76,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-07-07,-12.55
Skin_Desert Eagle_1720,http://example.org/cs2#Skin,Desert Eagle #1720,Industrial,http://example.org/cs2#Collection_Anubis,224.32,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2023-04-03,29.75
Skin_Glock-18_1721,http://example.org/cs2#Skin,Glock-18 #1721,MilSpec,http://example.org/cs2#Collection_Dust2,699.95,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2023-12-20,62.72
Skin_AWP_1722,http://example.org/cs2#Skin,AWP #1722,Covert,http://example.org/cs2#Collection_Inferno,630.32,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2023-07-22,66.97
Skin_M4A4_1723,http://example.org/cs2#Skin,M4A4 #1723,Classified,http://example.org/cs2#Collection_Anubis,960.6,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2023-06-15,143.09
Skin_AWP_1724,http://example.org/cs2#Skin,AWP #1724,Covert,http://example.org/cs2#Collection_Dust2,762.78,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-09-15,-40.2
Skin_Desert Eagle_1725,http://example.org/cs2#Skin,Desert Eagle #1725,Classified,http://example.org/cs2#Collection_Ancient,995.03,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Sale,2023-04-22,105.49
Skin_AK-47_1726,http://example.org/cs2#Skin,AK-47 #1726,MilSpec,http://example.org/cs2#Collection_Mirage,277.48,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-09-22,143.24
Skin_P90_1727,http://example.org/cs2#Skin,P90 #1727,Classified,http://example.org/cs2#Collection_Cache,498.08,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2023-01-06,72.89
Skin_MP9_1728,http://example.org/cs2#Skin,MP9 #1728,MilSpec,http://example.org/cs2#Collection_Overpass,24.79,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2024-09-27,91.18
Skin_FAMAS_1729,http://example.org/cs2#Skin,FAMAS #1729,MilSpec,http://example.org/cs2#Collection_Inferno,934.15,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2023-03-21,33.19
Skin_P90_1730,http://example.org/cs2#Skin,P90 #1730,MilSpec,http://example.org/cs2#Collection_Cache,482.11,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2023-03-17,60.0
Skin_AK-47_1731,http://example.org/cs2#Skin,AK-47 #1731,Covert,http://example.org/cs2#Collection_Dust2,201.63,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Sale,2023-03-26,137.85
Skin_Glock-18_1732,http://example.org/cs2#Skin,Glock-18 #1732,Classified,http://example.org/cs2#Collection_Ancient,934.07,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2024-06-06,31.85
Skin_MAC-10_1733,http://example.org/cs2#Skin,MAC-10 #1733,Covert,http://example.org/cs2#Collection_Overpass,995.09,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2023-11-19,91.07
Skin_MP9_1734,http://example.org/cs2#Skin,MP9 #1734,Consumer,http://example.org/cs2#Collection_Ancient,606.45,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-01-02,92.65
Skin_MP9_1735,http://example.org/cs2#Skin,MP9 #1735,Consumer,http://example.org/cs2#Collection_Ancient,383.79,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2024-07-02,65.56
Skin_Glock-18_1736,http://example.org/cs2#Skin,Glock-18 #1736,Restricted,http://example.org/cs2#Collection_Cache,586.91,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2024-08-10,13.69
Skin_P90_1737,http://example.org/cs2#Skin,P90 #1737,Consumer,http://example.org/cs2#Collection_Vertigo,618.45,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2023-09-13,8.76
Skin_Glock-18_1738,http://example.org/cs2#Skin,Glock-18 #1738,Restricted,http://example.org/cs2#Collection_Nuke,715.36,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-08-19,37.98
Skin_AK-47_1739,http://example.org/cs2#Skin,AK-47 #1739,Consumer,http://example.org/cs2#Collection_Inferno,440.77,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2023-03-27,-16.97
Skin_MAC-10_1740,http://example.org/cs2#Skin,MAC-10 #1740,Classified,http://example.org/cs2#Collection_Inferno,816.11,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-10-23,128.04
Skin_USP-S_1741,http://example.org/cs2#Skin,USP-S #1741,Consumer,http://example.org/cs2#Collection_Ancient,67.0,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Sale,2024-02-19,53.9
Skin_AK-47_1742,http://example.org/cs2#Skin,AK-47 #1742,Covert,http://example.org/cs2#Collection_Anubis,321.83,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2024-09-05,-28.78
Skin_MP9_1743,http://example.org/cs2#Skin,MP9 #1743,Classified,http://example.org/cs2#Collection_Dust2,490.51,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2024-06-28,-37.43
Skin_P90_1744,http://example.org/cs2#Skin,P90 #1744,Industrial,http://example.org/cs2#Collection_Mirage,75.27,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2023-04-19,63.29
Skin_AK-47_1745,http://example.org/cs2#Skin,AK-47 #1745,Restricted,http://example.org/cs2#Collection_Dust2,201.1,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-07-06,146.71
Skin_Glock-18_1746,http://example.org/cs2#Skin,Glock-18 #1746,Consumer,http://example.org/cs2#Collection_Overpass,105.65,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2024-05-31,57.21
Skin_MP9_1747,http://example.org/cs2#Skin,MP9 #1747,Covert,http://example.org/cs2#Collection_Nuke,341.3,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-03-16,-5.79
Skin_M4A4_1748,http://example.org/cs2#Skin,M4A4 #1748,Classified,http://example.org/cs2#Collection_Vertigo,211.18,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2023-11-02,-29.51
Skin_FAMAS_1749,http://example.org/cs2#Skin,FAMAS #1749,Industrial,http://example.org/cs2#Collection_Overpass,173.58,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2023-01-26,-45.15
Skin_Desert Eagle_1750,http://example.org/cs2#Skin,Desert Eagle #1750,Restricted,http://example.org/cs2#Collection_Mirage,56.96,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2023-11-05,-22.65
Skin_M4A4_1751,http://example.org/cs2#Skin,M4A4 #1751,Industrial,http://example.org/cs2#Collection_Ancient,184.54,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-11-19,104.81
Skin_FAMAS_1752,http://example.org/cs2#Skin,FAMAS #1752,Restricted,http://example.org/cs2#Collection_Ancient,334.12,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-09-05,149.0
Skin_P90_1753,http://example.org/cs2#Skin,P90 #1753,Covert,http://example.org/cs2#Collection_Nuke,695.63,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2023-07-07,23.64
Skin_M4A4_1754,http://example.org/cs2#Skin,M4A4 #1754,Covert,http://example.org/cs2#Collection_Anubis,89.29,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2023-09-29,-25.77
Skin_Glock-18_1755,http://example.org/cs2#Skin,Glock-18 #1755,Classified,http://example.org/cs2#Collection_Nuke,912.49,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Gift,2024-04-23,-36.43
Skin_AWP_1756,http://example.org/cs2#Skin,AWP #1756,MilSpec,http://example.org/cs2#Collection_Cache,412.62,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2023-07-24,129.54
Skin_USP-S_1757,http://example.org/cs2#Skin,USP-S #1757,Covert,http://example.org/cs2#Collection_Overpass,193.96,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Purchase,2023-07-09,13.96
Skin_AK-47_1758,http://example.org/cs2#Skin,AK-47 #1758,Industrial,http://example.org/cs2#Collection_Nuke,589.92,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2024-09-24,66.91
Skin_P90_1759,http://example.org/cs2#Skin,P90 #1759,Covert,http://example.org/cs2#Collection_Dust2,357.43,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2023-08-01,111.5
Skin_MP9_1760,http://example.org/cs2#Skin,MP9 #1760,Classified,http://example.org/cs2#Collection_Overpass,589.1,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2023-08-27,79.9
Skin_Glock-18_1761,http://example.org/cs2#Skin,Glock-18 #1761,Restricted,http://example.org/cs2#Collection_Mirage,202.02,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2024-07-13,44.5
Skin_AWP_1762,http://example.org/cs2#Skin,AWP #1762,Classified,http://example.org/cs2#Collection_Anubis,239.01,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2024-09-30,73.73
Skin_P90_1763,http://example.org/cs2#Skin,P90 #1763,MilSpec,http://example.org/cs2#Collection_Inferno,161.47,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2024-02-04,89.14
Skin_FAMAS_1764,http://example.org/cs2#Skin,FAMAS #1764,MilSpec,http://example.org/cs2#Collection_Mirage,753.1,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2024-06-29,-17.17
Skin_Desert Eagle_1765,http://example.org/cs2#Skin,Desert Eagle #1765,Restricted,http://example.org/cs2#Collection_Vertigo,882.58,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2023-09-29,9.24
Skin_MP9_1766,http://example.org/cs2#Skin,MP9 #1766,Classified,http://example.org/cs2#Collection_Ancient,96.42,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2023-08-31,109.79
Skin_AWP_1767,http://example.org/cs2#Skin,AWP #1767,Industrial,http://example.org/cs2#Collection_Anubis,904.01,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-11-27,-48.99
Skin_FAMAS_1768,http://example.org/cs2#Skin,FAMAS #1768,Classified,http://example.org/cs2#Collection_Inferno,433.46,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2024-01-29,3.44
Skin_AWP_1769,http://example.org/cs2#Skin,AWP #1769,Restricted,http://example.org/cs2#Collection_Inferno,241.88,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2024-07-02,-15.59
Skin_AK-47_1770,http://example.org/cs2#Skin,AK-47 #1770,MilSpec,http://example.org/cs2#Collection_Overpass,632.65,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2024-06-12,0.15
Skin_MAC-10_1771,http://example.org/cs2#Skin,MAC-10 #1771,MilSpec,http://example.org/cs2#Collection_Nuke,27.11,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2024-08-26,-3.73
Skin_FAMAS_1772,http://example.org/cs2#Skin,FAMAS #1772,Covert,http://example.org/cs2#Collection_Mirage,476.06,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2023-11-07,99.47
Skin_AK-47_1773,http://example.org/cs2#Skin,AK-47 #1773,Industrial,http://example.org/cs2#Collection_Ancient,640.59,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2024-06-28,33.0
Skin_AWP_1774,http://example.org/cs2#Skin,AWP #1774,Industrial,http://example.org/cs2#Collection_Overpass,671.25,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2024-02-12,-47.99
Skin_FAMAS_1775,http://example.org/cs2#Skin,FAMAS #1775,Covert,http://example.org/cs2#Collection_Mirage,31.8,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2024-07-12,82.04
Skin_Glock-18_1776,http://example.org/cs2#Skin,Glock-18 #1776,Consumer,http://example.org/cs2#Collection_Mirage,273.68,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2024-01-13,76.04
Skin_FAMAS_1777,http://example.org/cs2#Skin,FAMAS #1777,Restricted,http://example.org/cs2#Collection_Nuke,347.05,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-11-04,51.43
Skin_AWP_1778,http://example.org/cs2#Skin,AWP #1778,Consumer,http://example.org/cs2#Collection_Anubis,634.07,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2024-09-11,150.0
Skin_M4A4_1779,http://example.org/cs2#Skin,M4A4 #1779,Consumer,http://example.org/cs2#Collection_Dust2,763.33,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2023-01-21,122.41
Skin_FAMAS_1780,http://example.org/cs2#Skin,FAMAS #1780,Covert,http://example.org/cs2#Collection_Nuke,62.85,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Purchase,2023-12-29,135.66
Skin_MAC-10_1781,http://example.org/cs2#Skin,MAC-10 #1781,Consumer,http://example.org/cs2#Collection_Vertigo,226.18,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-10-27,121.46
Skin_FAMAS_1782,http://example.org/cs2#Skin,FAMAS #1782,Consumer,http://example.org/cs2#Collection_Dust2,597.56,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2024-08-08,27.23
Skin_M4A4_1783,http://example.org/cs2#Skin,M4A4 #1783,Classified,http://example.org/cs2#Collection_Inferno,313.58,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2024-08-20,-48.73
Skin_MP9_1784,http://example.org/cs2#Skin,MP9 #1784,MilSpec,http://example.org/cs2#Collection_Inferno,233.24,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2024-05-25,146.81
Skin_M4A4_1785,http://example.org/cs2#Skin,M4A4 #1785,Consumer,http://example.org/cs2#Collection_Anubis,212.08,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2023-05-17,-44.25
Skin_MAC-10_1786,http://example.org/cs2#Skin,MAC-10 #1786,Industrial,http://example.org/cs2#Collection_Mirage,963.5,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2024-05-27,97.4
Skin_AWP_1787,http://example.org/cs2#Skin,AWP #1787,Consumer,http://example.org/cs2#Collection_Anubis,774.7,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2023-11-16,133.57
Skin_AWP_1788,http://example.org/cs2#Skin,AWP #1788,Classified,http://example.org/cs2#Collection_Vertigo,228.15,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2023-01-24,-18.45
Skin_Desert Eagle_1789,http://example.org/cs2#Skin,Desert Eagle #1789,Restricted,http://example.org/cs2#Collection_Mirage,358.55,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-03-28,48.46
Skin_MAC-10_1790,http://example.org/cs2#Skin,MAC-10 #1790,Covert,http://example.org/cs2#Collection_Ancient,47.76,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Rent,2024-06-01,115.57
Skin_AK-47_1791,http://example.org/cs2#Skin,AK-47 #1791,Classified,http://example.org/cs2#Collection_Dust2,523.22,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2023-12-17,121.75
Skin_AWP_1792,http://example.org/cs2#Skin,AWP #1792,Industrial,http://example.org/cs2#Collection_Dust2,429.69,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Purchase,2023-07-06,79.24
Skin_AK-47_1793,http://example.org/cs2#Skin,AK-47 #1793,Classified,http://example.org/cs2#Collection_Dust2,68.14,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2023-04-18,83.5
Skin_AWP_1794,http://example.org/cs2#Skin,AWP #1794,MilSpec,http://example.org/cs2#Collection_Nuke,888.33,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2024-07-31,47.72
Skin_Glock-18_1795,http://example.org/cs2#Skin,Glock-18 #1795,Consumer,http://example.org/cs2#Collection_Vertigo,925.61,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-11-21,83.52
Skin_Desert Eagle_1796,http://example.org/cs2#Skin,Desert Eagle #1796,Industrial,http://example.org/cs2#Collection_Overpass,21.04,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2024-02-29,22.06
Skin_AWP_1797,http://example.org/cs2#Skin,AWP #1797,Covert,http://example.org/cs2#Collection_Anubis,744.85,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2023-02-19,62.62
Skin_FAMAS_1798,http://example.org/cs2#Skin,FAMAS #1798,Consumer,http://example.org/cs2#Collection_Mirage,987.7,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2024-11-01,33.84
Skin_P90_1799,http://example.org/cs2#Skin,P90 #1799,Restricted,http://example.org/cs2#Collection_Mirage,928.67,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Rent,2023-07-02,60.88
Skin_MAC-10_1800,http://example.org/cs2#Skin,MAC-10 #1800,MilSpec,http://example.org/cs2#Collection_Mirage,455.32,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2023-06-16,-7.26
Skin_Glock-18_1801,http://example.org/cs2#Skin,Glock-18 #1801,Restricted,http://example.org/cs2#Collection_Cache,553.98,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-12-02,11.17
Skin_MP9_1802,http://example.org/cs2#Skin,MP9 #1802,Restricted,http://example.org/cs2#Collection_Overpass,143.35,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2024-07-08,105.35
Skin_AWP_1803,http://example.org/cs2#Skin,AWP #1803,Classified,http://example.org/cs2#Collection_Ancient,615.96,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2024-06-04,148.31
Skin_M4A4_1804,http://example.org/cs2#Skin,M4A4 #1804,MilSpec,http://example.org/cs2#Collection_Dust2,188.94,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2023-03-07,136.31
